,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1265.0,FF_mix,1265.0,1275,108329.5,109014.0,1275.0,0.992156862745
1e-05,1259.09184,FF_mix,1258.0,1269,109184.0,109927.5,1270.099275,0.991333405808
2e-05,1259.18304,FF_mix,1257.0,1269,109152.0,109927.5,1271.19855,0.990547888841
4e-05,1260.36246,coreopt_IS_da,1256.0,1269,109061.5,109927.5,1273.3971,0.989763884337
8e-05,1269.75176,FF_mix,1261.0,1269,109397.0,109927.5,1277.7942,0.993705997413
0.0001,1268.92245,FF_mix,1258.0,1269,109224.5,109927.5,1279.99275,0.991351279138
0.0002,1281.8658,FF_mix,1260.0,1269,109329.0,109927.5,1290.9855,0.992935861789
0.0004,1299.6246,coreopt_IS_da,1256.0,1269,109061.5,109927.5,1312.971,0.989834962082
0.0008,1347.4848,FF_mix,1260.0,1269,109356.0,109927.5,1356.942,0.993030505357
0.001,1365.0885,FF_mix,1256.0,1269,109088.5,109927.5,1378.9275,0.989963939366
0.002,1478.748,FF_mix,1260.0,1269,109374.0,109927.5,1488.855,0.993211561905
0.004,1697.84,FF_mix,1259.0,1268,109710.0,110236.5,1708.946,0.9935012575
0.008,2138.924,FF_mix,1259.0,1266,109990.5,110394.5,2149.156,0.995239061287
0.01,2363.585,FF_mix,1262.0,1266,110158.5,110394.5,2369.945,0.997316393418
0.02,3458.19,FF_mix,1255.0,1263,110159.5,110613.5,3475.27,0.99508527395
0.04,5659.1,FF_mix,1254.0,1263,110127.5,110613.5,5687.54,0.994999595607
0.08,10052.8,FF_mix,1251.0,1262,110022.5,110626.5,10112.12,0.994133772147
0.1,12249.5,FF_mix,1250.0,1262,109995.0,110626.5,12324.65,0.993902463762
0.2,23256.4,FF_mix,1251.0,1262,110027.0,110626.5,23387.3,0.994402945188
0.4,45237.2,FF_mix,1250.0,1262,109968.0,110626.5,45512.6,0.993948928429
1.0,111111.5,FF_mix,1248.0,1262,109863.5,110626.5,111888.5,0.993055586588
10.0,1100429.0,FF_mix,1249.0,1262,109918.0,110626.5,1107527.0,0.993591126898
