,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1390.0,FF_a,1390.0,1534,169901.0,203593.75,1534.0,0.906127770535
1e-05,1391.7073225,FF_a,1390.0,1531,170732.25,205359.5,1533.053595,0.907800827733
2e-05,1393.414645,FF_a,1390.0,1531,170732.25,205359.5,1535.10719,0.907698598558
4e-05,1396.82929,FF_a,1390.0,1531,170732.25,205359.5,1539.21438,0.907494958565
8e-05,1403.65858,FF_a,1390.0,1531,170732.25,205359.5,1547.42876,0.907090921588
0.0001,1407.073225,FF_a,1390.0,1531,170732.25,205359.5,1551.53595,0.906890507436
0.0002,1423.8659,coreopt_IS_aa,1389.0,1533,174329.5,205469.25,1574.09385,0.904562266094
0.0004,1448.3034,FF_a,1381.0,1533,168258.5,207230.75,1615.8923,0.89628708547
0.0008,1535.2362,FF_a,1398.0,1529,171545.25,207603.5,1695.0828,0.905699827761
0.001,1569.54525,FF_a,1398.0,1529,171545.25,207603.5,1736.6035,0.903801731368
0.002,1735.1325,FF_bm2,1352.0,1526,191566.25,210073.5,1946.147,0.891573195653
0.004,2146.875,FF_bm2,1329.0,1496,204468.75,222255.0,2385.02,0.900149684279
0.008,2983.282,FF_bm2,1278.0,1450,213160.25,231881.25,3305.05,0.902643530355
0.01,3402.28,FF_mix,1261.0,1436,214128.0,233630.0,3772.3,0.901911300798
0.02,5570.675,coreopt_IS_da,1234.0,1412,216833.75,236290.75,6137.815,0.907599039723
0.04,9946.01,FF_bm2,1233.0,1405,217825.25,236878.75,10880.15,0.914142727812
0.08,18797.52,FF_bm2,1244.0,1402,219419.0,236894.0,20353.52,0.923551307096
0.1,23188.875,FF_bm2,1244.0,1401,219448.75,236819.75,25082.975,0.924486628879
0.2,44964.05,FF_bm2,1234.0,1399,218650.25,236947.75,48788.55,0.921610705791
0.4,88389.8,FF_bm2,1225.0,1394,217912.0,236772.5,96103.0,0.919740278659
1.0,219137.0,FF_bm2,1225.0,1394,217912.0,236772.5,238166.5,0.920100014066
10.0,2180774.0,coreopt_IS_da,1224.0,1394,217955.0,236868.75,2370081.5,0.920126164438
