,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1697.0,FF_mix,1697.0,1776,98890.0,102998.0,1776.0,0.955518018018
1e-05,1693.9185,FF_a,1693.0,1776,91850.0,105160.0,1777.0516,0.953218522186
2e-05,1700.85196,FF_a,1699.0,1776,92598.0,105160.0,1778.1032,0.956554130266
4e-05,1699.6652,FF_a,1696.0,1776,91630.0,105160.0,1780.2064,0.954757380942
8e-05,1698.3992,FF_a,1691.0,1776,92490.0,105160.0,1784.4128,0.951797252295
0.0001,1707.246,FF_a,1698.0,1776,92460.0,105160.0,1786.516,0.955628720929
0.0002,1718.4368,FF_a,1700.0,1776,92184.0,105160.0,1797.032,0.956263884004
0.0004,1731.0632,FF_a,1694.0,1776,92658.0,105160.0,1818.064,0.952146459091
0.0008,1750.1696,FF_a,1673.0,1760,96462.0,123118.0,1858.4944,0.941713679632
0.001,1768.636,FF_a,1671.0,1760,97636.0,123826.0,1883.826,0.938853163721
0.002,1872.992,FF_mix,1638.0,1759,117496.0,123788.0,2006.576,0.933426892378
0.004,2079.112,FF_mix,1604.0,1748,118778.0,126280.0,2253.12,0.922770203096
0.008,2623.048,FF_mix,1461.0,1612,145256.0,153206.0,2837.648,0.924373988599
0.01,2931.12,FF_mix,1472.0,1611,145912.0,153182.0,3142.82,0.93264011302
0.02,4365.56,FF_mix,1461.0,1613,145228.0,153216.0,4677.32,0.933346446256
0.04,7300.08,FF_mix,1470.0,1613,145752.0,153216.0,7741.64,0.942962989754
0.08,13126.8,FF_bm2,1470.0,1612,145710.0,153206.0,13868.48,0.946520455017
0.1,16068.0,FF_mix,1473.0,1612,145950.0,153206.0,16932.6,0.948938733567
0.2,30663.4,FF_bm2,1475.0,1612,145942.0,153206.0,32253.2,0.950708766882
0.4,59930.8,FF_mix,1474.0,1610,146142.0,153214.0,62895.6,0.952861567423
1.0,147362.0,FF_mix2,1470.0,1610,145892.0,153214.0,154824.0,0.951803337984
10.0,1467723.0,FF_mix,1483.0,1610,146624.0,153228.0,1533890.0,0.956863269204
