0,0.97569,0.97124,0.95104
1.1498e-07,0.97708,0.97189,0.95678
2.2996e-07,0.97699,0.97181,0.9568
4.5991e-07,0.97681,0.97163,0.95683
9.1982e-07,0.97646,0.97128,0.95689
1.1498e-06,0.97628,0.97111,0.95693
2.2996e-06,0.97541,0.97025,0.95709
4.5991e-06,0.9737,0.96857,0.9574
9.1982e-06,0.97283,0.96538,0.95799
1.1498e-05,0.96999,0.96386,0.95828
2.2996e-05,0.9736,0.95695,0.95956
4.5991e-05,0.97281,0.94319,0.96017
9.1982e-05,0.97866,0.92899,0.96358
0.00011498,0.97766,0.91888,0.96427
0.00022996,0.98271,0.90291,0.96246
0.00045991,0.98191,0.89093,0.97023
0.00091982,0.98264,0.87988,0.97289
0.0011498,0.98302,0.87762,0.9733
0.0022996,0.98598,0.87683,0.97163
0.0045991,0.98423,0.87427,0.97217
0.011498,0.98226,0.87267,0.97252
0.11498,0.98423,0.87168,0.97273
