,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1621.0,FF_a,1621.0,1724,161007.0,185198.5,1724.0,0.940255220418
1e-05,1623.635325,FF_a,1622.0,1724,163532.5,188530.0,1725.8853,0.940755057709
2e-05,1629.27521,FF_a,1626.0,1723,163760.5,187671.0,1726.75342,0.943548274542
4e-05,1628.5413,FF_a,1622.0,1724,163532.5,188530.0,1731.5412,0.94051547835
8e-05,1637.11616,FF_a,1624.0,1724,163952.0,187583.0,1739.00664,0.941408803361
0.0001,1638.35325,FF_a,1622.0,1724,163532.5,188530.0,1742.853,0.940040984524
0.0002,1657.8998,FF_a,1625.0,1724,164499.0,187689.5,1761.5379,0.94116612535
0.0004,1693.2756,FF_a,1627.0,1724,165689.0,188074.5,1799.2298,0.94111135776
0.0008,1736.89,FF_a,1606.0,1719,163612.5,198866.5,1878.0932,0.924815658776
0.001,1771.0075,FF_a,1607.0,1719,164007.5,199643.0,1918.643,0.923052125904
0.002,1937.873,FF_a,1606.0,1718,165936.5,201007.5,2120.015,0.914084570156
0.004,2317.176,FF_mix,1549.0,1703,192044.0,205998.5,2526.994,0.916969331941
0.008,3183.852,FF_mix,1474.0,1598,213731.5,225089.5,3398.716,0.936780831349
0.01,3603.725,FF_bm2,1455.0,1583,214872.5,227787.5,3860.875,0.933395927089
0.02,5751.21,FF_mix,1421.0,1562,216510.5,229263.5,6147.27,0.935571399987
0.04,10011.68,FF_mix,1398.0,1556,215342.0,229632.5,10741.3,0.932073398937
0.08,18654.48,FF_mix,1394.0,1551,215756.0,229956.5,19947.52,0.935177906828
0.1,23106.25,FF_mix,1406.0,1548,217002.5,229845.5,24532.55,0.941860915396
0.2,44529.3,FF_mix,1388.0,1548,215706.5,230027.0,47553.4,0.936406229628
0.4,88495.2,FF_mix,1411.0,1547,217710.5,230010.5,93551.2,0.945954728534
1.0,218322.0,FF_mix,1402.0,1547,216920.0,229959.5,231506.5,0.943049115252
10.0,2177854.0,FF_mix,1409.0,1547,217644.5,229959.5,2301142.0,0.946423123823
