src,dst,spec,slots_used,core_src,core_dst,cores_used,tfk_slot
0,11,78,2,0,0,1,20.0
0,40,76,2,0,0,1,20.0
0,80,74,2,0,0,1,20.0
0,97,72,2,0,0,1,20.0
99,84,0,20,0,0,1,460.0
1,6,78,2,0,0,1,20.0
98,35,0,20,0,0,1,460.0
96,43,0,20,0,0,1,460.0
93,60,0,20,0,0,1,460.0
1,9,76,2,0,0,1,20.0
1,11,74,2,0,0,1,20.0
1,15,72,2,0,0,1,20.0
1,23,70,2,0,0,1,20.0
1,27,68,2,0,0,1,20.0
1,37,66,2,0,0,1,20.0
1,39,64,2,0,0,1,20.0
1,42,62,2,0,0,1,20.0
1,49,60,2,0,0,1,20.0
1,74,58,2,0,0,1,20.0
1,84,56,2,0,0,1,20.0
92,77,0,20,0,0,1,460.0
1,94,54,2,0,0,1,20.0
2,9,78,2,0,0,1,20.0
87,74,0,20,0,0,1,460.0
83,40,0,20,0,0,1,460.0
2,25,76,2,0,0,1,20.0
82,0,0,20,0,0,1,460.0
80,24,0,20,0,0,1,460.0
2,26,74,2,0,0,1,20.0
2,34,72,2,0,0,1,20.0
79,90,0,20,0,0,1,460.0
2,50,70,2,0,0,1,20.0
79,83,20,20,0,0,1,460.0
78,50,0,20,0,0,1,460.0
2,63,68,2,0,0,1,20.0
74,15,20,20,0,0,1,460.0
2,71,66,2,0,0,1,20.0
2,73,64,2,0,0,1,20.0
72,31,0,20,0,0,1,460.0
2,74,62,2,0,0,1,20.0
2,75,60,2,0,0,1,20.0
2,79,58,2,0,0,1,20.0
2,80,56,2,0,0,1,20.0
66,72,20,20,0,0,1,460.0
64,51,0,20,0,0,1,460.0
2,92,54,2,0,0,1,20.0
2,93,52,2,0,0,1,20.0
2,95,50,2,0,0,1,20.0
64,32,20,20,0,0,1,460.0
60,39,20,20,0,0,1,460.0
3,0,70,2,0,0,1,20.0
59,39,0,20,0,0,1,460.0
59,13,20,20,0,0,1,460.0
3,13,78,2,0,0,1,20.0
3,27,76,2,0,0,1,20.0
3,35,74,2,0,0,1,20.0
3,50,72,2,0,0,1,20.0
3,54,68,2,0,0,1,20.0
57,87,20,20,0,0,1,460.0
3,69,66,2,0,0,1,20.0
3,76,64,2,0,0,1,20.0
3,95,62,2,0,0,1,20.0
4,54,78,2,0,0,1,20.0
57,23,0,20,0,0,1,460.0
55,9,0,20,0,0,1,460.0
4,58,76,2,0,0,1,20.0
4,64,74,2,0,0,1,20.0
4,92,72,2,0,0,1,20.0
5,10,78,2,0,0,1,20.0
52,43,20,20,0,0,1,460.0
5,11,76,2,0,0,1,20.0
49,55,20,20,0,0,1,460.0
