1669.6,51689
1669,52064
1668.5,52420
1668,52890
1667.6,52627
1667.2,52337
1668,52284
1667.6,53252
1639.5,64494
1628.2,69280
1611.7,82767
1503.3,1.069e+05
1456.5,1.1933e+05
1434.8,1.252e+05
1441.3,1.2325e+05
1438.4,1.2329e+05
1427.5,1.2321e+05
1423.1,1.2319e+05
1417.8,1.2325e+05
1410.8,1.233e+05
1411.7,1.2333e+05
1411,1.2333e+05
