0,0.97862,0.97715,0.62996
1.4271e-07,0.97839,0.97729,0.63041
2.8543e-07,0.97855,0.97745,0.63086
5.7085e-07,0.97787,0.97687,0.6312
1.1417e-06,0.97786,0.97648,0.63236
1.4271e-06,0.97736,0.97604,0.63279
2.8543e-06,0.97647,0.97518,0.63574
5.7085e-06,0.97518,0.97306,0.64128
1.1417e-05,0.9738,0.97004,0.65276
1.4271e-05,0.97262,0.96772,0.65776
2.8543e-05,0.96989,0.95853,0.68252
5.7085e-05,0.97143,0.94343,0.72633
0.00011417,0.9698,0.91556,0.79109
0.00014271,0.96987,0.90381,0.81605
0.00028543,0.97535,0.86102,0.89934
0.00057085,0.97601,0.79097,0.94564
0.0011417,0.98167,0.73417,0.97192
0.0014271,0.983,0.71861,0.97515
0.0028543,0.98974,0.68853,0.98745
0.0057085,0.99231,0.67019,0.99143
0.014271,0.99462,0.65882,0.99416
0.14271,0.99796,0.65291,0.99756
