0,4526.9,1.1512e+05,307.2,1.3757e+05
1.4271e-07,4529.2,1.1524e+05,305.65,1.3702e+05
2.8543e-07,4531.6,1.1526e+05,305.35,1.3689e+05
5.7085e-07,4517.1,1.1497e+05,308.1,1.381e+05
1.1417e-06,4522.7,1.1514e+05,307.35,1.3779e+05
1.4271e-06,4523.8,1.1513e+05,307.7,1.3794e+05
2.8543e-06,4526.4,1.1531e+05,306.95,1.3762e+05
5.7085e-06,4523.9,1.1537e+05,307.35,1.378e+05
1.1417e-05,4527.8,1.1565e+05,304.35,1.3643e+05
1.4271e-05,4521.8,1.1556e+05,306.2,1.3729e+05
2.8543e-05,4503.5,1.1524e+05,308.5,1.3835e+05
5.7085e-05,4504.3,1.153e+05,307.35,1.3814e+05
0.00011417,4403.3,1.124e+05,334.25,1.5049e+05
0.00014271,4391.4,1.1226e+05,335.35,1.51e+05
0.00028543,4342.6,1.1173e+05,346,1.5585e+05
0.00057085,3567.6,92526,453.3,2.0408e+05
0.0011417,3397.6,89647,469.5,2.1127e+05
0.0014271,3332.4,88414,475.9,2.1422e+05
0.0028543,3242.3,86634,481.4,2.1667e+05
0.0057085,3172.1,84835,487.25,2.1927e+05
0.014271,3128.6,83794,490.6,2.2075e+05
0.14271,3127.7,83904,489.45,2.2025e+05
