1e-08,0.02438,1e-08,0.13169,1e-08,0.24129
1.1502e-07,0.027895,8.9271e-08,0.13304,7.3053e-08,0.24168
2.3004e-07,0.0267,1.7854e-07,0.133,1.4611e-07,0.24159
4.6007e-07,0.027022,3.5708e-07,0.13336,2.9221e-07,0.24203
9.2015e-07,0.027022,7.1417e-07,0.13302,5.8443e-07,0.24193
1.1502e-06,0.027665,8.9271e-07,0.13286,7.3053e-07,0.24276
2.3004e-06,0.027367,1.7854e-06,0.13346,1.4611e-06,0.242
4.6007e-06,0.027803,3.5708e-06,0.13389,2.9221e-06,0.24274
9.2015e-06,0.029159,7.1417e-06,0.13559,5.8443e-06,0.24409
1.1502e-05,0.028217,8.9271e-06,0.13766,7.3053e-06,0.24513
2.3004e-05,0.032031,1.7854e-05,0.14527,1.4611e-05,0.25368
4.6007e-05,0.056893,3.5708e-05,0.17576,2.9221e-05,0.26291
9.2015e-05,0.094508,7.1417e-05,0.18853,5.8443e-05,0.26471
0.00011502,0.096852,8.9271e-05,0.19154,7.3053e-05,0.26797
0.00023004,0.14563,0.00017854,0.25087,0.00014611,0.33182
0.00046007,0.36818,0.00035708,0.50972,0.00029221,0.60358
0.00092015,0.41029,0.00071417,0.55434,0.00058443,0.65395
0.0011502,0.41572,0.00089271,0.55947,0.00073053,0.65832
0.0023004,0.42861,0.0017854,0.56507,0.0014611,0.66413
0.0046007,0.43467,0.0035708,0.56808,0.0029221,0.66625
0.011502,0.4384,0.0089271,0.56967,0.0073053,0.66797
0.11502,0.44053,0.089271,0.57068,0.073053,0.66866
