1e-08,16460,1e-08,15122,1e-08,18836
1.1577e-07,19655,8.9727e-08,16913,7.3349e-08,20961
2.3155e-07,19673,1.7945e-07,16913,1.467e-07,20896
4.6309e-07,19673,3.5891e-07,16913,2.934e-07,21032
9.2618e-07,19655,7.1781e-07,16913,5.868e-07,20940
1.1577e-06,19655,8.9727e-07,16913,7.3349e-07,21052
2.3155e-06,19694,1.7945e-06,16913,1.467e-06,21624
4.6309e-06,19692,3.5891e-06,16913,2.934e-06,21824
9.2618e-06,36539,7.1781e-06,35633,5.868e-06,34744
1.1577e-05,38873,8.9727e-06,40580,7.3349e-06,38027
2.3155e-05,40911,1.7945e-05,41490,1.467e-05,40162
4.6309e-05,60123,3.5891e-05,58122,2.934e-05,48374
9.2618e-05,72582,7.1781e-05,66662,5.868e-05,77798
0.00011577,77037,8.9727e-05,77335,7.3349e-05,84135
0.00023155,79105,0.00017945,83577,0.0001467,88341
0.00046309,79125,0.00035891,84049,0.0002934,88907
0.00092618,79125,0.00071781,84068,0.0005868,89012
0.0011577,79125,0.00089727,84068,0.00073349,89012
0.0023155,79125,0.0017945,84068,0.001467,89012
0.0046309,79125,0.0035891,84068,0.002934,89012
0.011577,79125,0.0089727,84068,0.0073349,89012
0.11577,79125,0.089727,84068,0.073349,89012
