1e-08,16460,1e-08,15122,1e-08,18836,1e-08,21595
1.1577e-07,19655,8.9727e-08,16913,7.3349e-08,20961,6.1968e-08,23355
2.3155e-07,19673,1.7945e-07,16913,1.467e-07,20896,1.2394e-07,23354
4.6309e-07,19673,3.5891e-07,16913,2.934e-07,21032,2.4787e-07,23309
9.2618e-07,19655,7.1781e-07,16913,5.868e-07,20940,4.9574e-07,23333
1.1577e-06,19655,8.9727e-07,16913,7.3349e-07,21052,6.1968e-07,23308
2.3155e-06,19694,1.7945e-06,16913,1.467e-06,21624,1.2394e-06,23372
4.6309e-06,19692,3.5891e-06,16913,2.934e-06,21824,2.4787e-06,24501
9.2618e-06,36539,7.1781e-06,35633,5.868e-06,34744,4.9574e-06,25758
1.1577e-05,38873,8.9727e-06,40580,7.3349e-06,38027,6.1968e-06,26071
2.3155e-05,40911,1.7945e-05,41490,1.467e-05,40162,1.2394e-05,29070
4.6309e-05,60123,3.5891e-05,58122,2.934e-05,48374,2.4787e-05,63790
9.2618e-05,72582,7.1781e-05,66662,5.868e-05,77798,4.9574e-05,85422
0.00011577,77037,8.9727e-05,77335,7.3349e-05,84135,6.1968e-05,89966
0.00023155,79105,0.00017945,83577,0.0001467,88341,0.00012394,93855
0.00046309,79125,0.00035891,84049,0.0002934,88907,0.00024787,93956
0.00092618,79125,0.00071781,84068,0.0005868,89012,0.00049574,93956
0.0011577,79125,0.00089727,84068,0.00073349,89012,0.00061968,93956
0.0023155,79125,0.0017945,84068,0.001467,89012,0.0012394,93956
0.0046309,79125,0.0035891,84068,0.002934,89012,0.0024787,93956
0.011577,79125,0.0089727,84068,0.0073349,89012,0.0061968,93956
0.11577,79125,0.089727,84068,0.073349,89012,0.061968,93956
