1e-08,0.75798,1e-08,0.91846,1e-08,0.97565
1.1502e-07,0.7506,8.9271e-08,0.91537,7.3053e-08,0.97395
2.3004e-07,0.7519,1.7854e-07,0.91597,1.4611e-07,0.97435
4.6007e-07,0.7509,3.5708e-07,0.91497,2.9221e-07,0.97405
9.2015e-07,0.7509,7.1417e-07,0.91547,5.8443e-07,0.97385
1.1502e-06,0.7499,8.9271e-07,0.91497,7.3053e-07,0.97375
2.3004e-06,0.749,1.7854e-06,0.91457,1.4611e-06,0.97385
4.6007e-06,0.7478,3.5708e-06,0.91218,2.9221e-06,0.97226
9.2015e-06,0.74381,7.1417e-06,0.90579,5.8443e-06,0.96996
1.1502e-05,0.74351,8.9271e-06,0.8996,7.3053e-06,0.96647
2.3004e-05,0.72325,1.7854e-05,0.87545,1.4611e-05,0.94072
4.6007e-05,0.61886,3.5708e-05,0.77455,2.9221e-05,0.91158
9.2015e-05,0.49731,7.1417e-05,0.74531,5.8443e-05,0.90569
0.00011502,0.49321,8.9271e-05,0.74112,7.3053e-05,0.90399
0.00023004,0.40878,0.00017854,0.61866,0.00014611,0.76317
0.00046007,0.047106,0.00035708,0.076647,0.00029221,0.099501
0.00092015,0.008483,0.00071417,0.007984,0.00058443,0.000499
0.0011502,0.0050898,0.00089271,0.0005988,0.00073053,-0.0061876
0.0023004,-0.0017964,0.0017854,-0.0036926,0.0014611,-0.011477
0.0046007,-0.0036926,0.0035708,-0.0060878,0.0029221,-0.012874
0.011502,-0.0057884,0.0089271,-0.0072854,0.0073053,-0.014571
0.11502,-0.0062874,0.089271,-0.0085828,0.073053,-0.014471
