0,1340.1,1.6495e+05,45.8,21595
6.1968e-08,1333,1.6489e+05,49.2,23355
1.2394e-07,1334.2,1.6497e+05,49.2,23354
2.4787e-07,1333.8,1.6494e+05,49.1,23309
4.9574e-07,1334.3,1.6502e+05,49.15,23333
6.1968e-07,1333.7,1.6492e+05,49.1,23308
1.2394e-06,1333.2,1.649e+05,49.25,23372
2.4787e-06,1326.2,1.6409e+05,51.65,24501
4.9574e-06,1323.2,1.6365e+05,54.3,25758
6.1968e-06,1324.3,1.6372e+05,54.95,26071
1.2394e-05,1313.7,1.625e+05,61.25,29070
2.4787e-05,1194.2,1.4537e+05,134.65,63790
4.9574e-05,1093,1.3373e+05,180,85422
6.1968e-05,1065.3,1.3099e+05,189.5,89966
0.00012394,1037.9,1.2931e+05,197.55,93855
0.00024787,1027.2,1.2953e+05,197.75,93956
0.00049574,1022.8,1.2975e+05,197.75,93956
0.00061968,1020.5,1.2969e+05,197.75,93956
0.0012394,1014.8,1.2947e+05,197.75,93956
0.0024787,1011.2,1.2927e+05,197.75,93956
0.0061968,1012,1.2946e+05,197.75,93956
0.061968,1010.9,1.2939e+05,197.75,93956
