,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1475.0,FF_a,1475.0,1595,129481.0,161274.0,1595.0,0.924764890282
1e-05,1478.3101,FF_a,1477.0,1594,131010.0,163514.0,1595.63514,0.926471260842
2e-05,1479.6202,FF_a,1477.0,1594,131010.0,163514.0,1597.27028,0.926343035695
4e-05,1482.2404,FF_a,1477.0,1594,131010.0,163514.0,1600.54056,0.926087371382
8e-05,1487.4808,FF_a,1477.0,1594,131010.0,163514.0,1607.08112,0.925579164293
0.0001,1491.23145,FF_a,1478.0,1592,132314.5,164336.5,1608.43365,0.927132710759
0.0002,1501.3077,FF_a,1475.0,1592,131538.5,164490.5,1624.8981,0.923939599659
0.0004,1528.454,FF_a,1476.0,1592,131135.0,164801.0,1657.9204,0.921910364334
0.0008,1574.0424,FF_a,1469.0,1593,131303.0,166014.5,1725.8116,0.912059230567
0.001,1599.452,FF_a,1468.0,1592,131452.0,166318.5,1758.3185,0.90964862168
0.002,1746.258,FF_bm2,1426.0,1586,160129.0,170036.5,1926.073,0.906641648577
0.004,2025.146,FF_bm2,1301.0,1448,181036.5,190894.5,2211.578,0.915701820148
0.008,2843.972,FF_bm2,1268.0,1437,196996.5,209487.5,3112.9,0.913608532237
0.01,3251.78,coreopt_IS_da,1258.0,1422,199378.0,211574.0,3537.74,0.919168734842
0.02,5269.76,FF_bm2,1230.0,1388,201988.0,214632.5,5680.65,0.927668488641
0.04,9388.78,FF_bm2,1203.0,1348,204644.5,216324.5,10000.98,0.938785998972
0.08,17591.16,FF_bm2,1194.0,1334,204964.5,216574.5,18659.96,0.942722278076
0.1,21772.95,FF_bm2,1199.0,1332,205739.5,216476.5,22979.65,0.947488321189
0.2,42326.3,FF_bm2,1187.0,1321,205696.5,216615.0,44644.0,0.948084849028
0.4,83369.4,coreopt_IS_da,1200.0,1319,205423.5,216627.0,87969.8,0.947704780504
1.0,205828.5,coreopt_IS_da,1192.0,1314,204636.5,216647.0,217961.0,0.944336372103
10.0,2043480.0,FF_bm2,1170.0,1313,204231.0,216663.0,2167943.0,0.942589357746
