,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1976.0,coreopt_IS_da,1976.0,2000,98800.0,100000.0,2000.0,0.988
1e-05,1976.988,coreopt_IS_da,1976.0,2000,98800.0,100000.0,2001.0,0.988
2e-05,1976.975,coreopt_IS_aa,1975.0,2000,98750.0,100000.0,2002.0,0.9875
4e-05,1977.948,coreopt_IS_da,1974.0,2000,98700.0,100000.0,2004.0,0.987
8e-05,1983.904,coreopt_IS_da,1976.0,2000,98800.0,100000.0,2008.0,0.988
0.0001,1985.88,coreopt_IS_da,1976.0,2000,98800.0,100000.0,2010.0,0.988
0.0002,1999.8,coreopt_IS_da,1980.0,2000,99000.0,100000.0,2020.0,0.99
0.0004,2011.44,coreopt_IS_da,1972.0,2000,98600.0,100000.0,2040.0,0.986
0.0008,2059.2,coreopt_IS_da,1980.0,2000,99000.0,100000.0,2080.0,0.99
0.001,2074.8,coreopt_IS_da,1976.0,2000,98800.0,100000.0,2100.0,0.988
0.002,2176.9,coreopt_IS_da,1979.0,2000,98950.0,100000.0,2200.0,0.9895
0.004,2377.2,coreopt_IS_da,1981.0,2000,99050.0,100000.0,2400.0,0.9905
0.008,2994.6,coreopt_IS_da,1085.0,1189,238700.0,245300.0,3151.4,0.950244335851
0.01,3463.5,coreopt_IS_da,1091.0,1194,237250.0,244500.0,3639.0,0.951772464963
0.02,5846.0,coreopt_IS_da,1096.0,1197,237500.0,244300.0,6083.0,0.961038961039
0.04,10631.0,coreopt_IS_da,1089.0,1190,238550.0,245350.0,11004.0,0.966103235187
0.08,20153.0,coreopt_IS_da,1085.0,1189,238350.0,245300.0,20813.0,0.968289050113
0.1,24904.0,coreopt_IS_da,1094.0,1190,238100.0,245350.0,25725.0,0.968085519922
0.2,48604.0,coreopt_IS_da,1084.0,1187,237600.0,245200.0,50227.0,0.967686702371
0.4,96166.0,coreopt_IS_da,1086.0,1191,237700.0,245050.0,99211.0,0.969307838849
1.0,238932.0,coreopt_IS_da,1082.0,1194,237850.0,244500.0,245694.0,0.97247796039
10.0,2369096.0,coreopt_IS_da,1096.0,1195,236800.0,244550.0,2446695.0,0.968284154748
