0,0.95718,0.95718,0.9333
1.1758e-07,0.95549,0.95549,0.90421
2.3517e-07,0.95847,0.95847,0.90394
4.7033e-07,0.95537,0.95537,0.90093
9.4066e-07,0.9544,0.9544,0.90068
1.1758e-06,0.95651,0.95651,0.90646
2.3517e-06,0.95666,0.95666,0.90213
4.7033e-06,0.95435,0.95435,0.90884
9.4066e-06,0.94183,0.94183,0.89668
1.1758e-05,0.93864,0.93864,0.89051
2.3517e-05,0.93022,0.929,0.89612
4.7033e-05,0.92853,0.91315,0.90321
9.4066e-05,0.92432,0.83793,0.91011
0.00011758,0.92762,0.82622,0.91179
0.00023517,0.92888,0.78882,0.92043
0.00047033,0.93889,0.76613,0.9299
0.00094066,0.94299,0.74674,0.93027
0.0011758,0.94415,0.7378,0.93638
0.0023517,0.94648,0.72239,0.93787
0.0047033,0.94869,0.72451,0.94066
0.011758,0.9468,0.7179,0.94045
0.11758,0.94853,0.73234,0.94037
