4834.1,2.5269e+05,4178.2,2.3914e+05,3768.6,2.7905e+05
4834.8,2.5226e+05,4179.5,2.3966e+05,3770.2,2.792e+05
4837,2.5215e+05,4182.8,2.4001e+05,3769.7,2.7925e+05
4825.2,2.5307e+05,4176.3,2.3966e+05,3770.5,2.7927e+05
4830.1,2.5293e+05,4173.9,2.3943e+05,3772.2,2.793e+05
4831.5,2.5307e+05,4177.4,2.394e+05,3769,2.79e+05
4833.3,2.5293e+05,4176.9,2.3958e+05,3778,2.7986e+05
4831.2,2.5317e+05,4173.2,2.3933e+05,3765,2.7881e+05
4832.2,2.5208e+05,4168.2,2.3953e+05,3771,2.793e+05
4828,2.5285e+05,4173.9,2.3984e+05,3771.4,2.7921e+05
4812,2.5359e+05,4170.5,2.395e+05,3768,2.7894e+05
4811.7,2.5344e+05,4118.9,2.5027e+05,3758.7,2.8126e+05
4737.6,2.6289e+05,4006.3,2.6904e+05,3761.9,2.8152e+05
4726.8,2.6326e+05,4002.9,2.6937e+05,3761.6,2.8166e+05
4688.6,2.6758e+05,3617.8,2.9398e+05,3694.5,2.8122e+05
4020.9,2.9661e+05,3097.6,3.1936e+05,3010.8,2.9351e+05
3867.1,3.0092e+05,3061.3,3.2129e+05,2837.7,2.8952e+05
3808.3,3.0263e+05,3059.8,3.2102e+05,2837,2.8916e+05
3723.7,3.033e+05,3052.3,3.2117e+05,2838.2,2.8983e+05
3659.3,3.041e+05,3024.5,3.2206e+05,2839.1,2.906e+05
3619.2,3.0454e+05,3011.4,3.2266e+05,2841.2,2.8944e+05
3617.1,3.0415e+05,3023.7,3.2176e+05,2840.5,2.899e+05
