4903.6,2.428e+05,4223.1,2.417e+05,3796.2,2.8082e+05
4891.7,2.449e+05,4213.6,2.4278e+05,3790.6,2.8057e+05
4891.9,2.4491e+05,4217.3,2.43e+05,3795.1,2.811e+05
4886.2,2.4492e+05,4216.5,2.4305e+05,3789,2.8038e+05
4889.2,2.4546e+05,4216.3,2.4326e+05,3791.1,2.8071e+05
4895.6,2.4495e+05,4213.8,2.4271e+05,3792.8,2.8071e+05
4890.4,2.458e+05,4213.1,2.4295e+05,3794.7,2.8096e+05
4885.2,2.4643e+05,4211.7,2.4298e+05,3792.6,2.8082e+05
4877.6,2.4813e+05,4210.1,2.4301e+05,3787.3,2.803e+05
4872,2.4853e+05,4212.1,2.4312e+05,3797.3,2.8108e+05
4846.4,2.5174e+05,4203.5,2.4353e+05,3795.5,2.8097e+05
4791.6,2.5741e+05,4133.4,2.5518e+05,3784.8,2.8237e+05
4642.7,2.7151e+05,3975.6,2.7652e+05,3781.2,2.8278e+05
4618.8,2.7308e+05,3967.2,2.7722e+05,3775.5,2.828e+05
4516.1,2.8035e+05,3558.2,3.0292e+05,3682.9,2.8174e+05
3884.8,3.0613e+05,3039.7,3.2881e+05,2955.1,2.974e+05
3716.3,3.0955e+05,2995.3,3.301e+05,2737.7,2.9319e+05
3671.6,3.101e+05,2987.9,3.3013e+05,2737.7,2.9275e+05
3575.8,3.109e+05,2981.2,3.3029e+05,2738.2,2.9282e+05
3523.5,3.1125e+05,2954.6,3.307e+05,2737.6,2.9266e+05
3488.8,3.1139e+05,2954.2,3.3067e+05,2736.8,2.9261e+05
3479,3.1133e+05,2950.3,3.3077e+05,2734,2.9242e+05
