1602.9,88857,1612,94966,1612,94966
1590.1,89755,1588.4,98256,1588.4,98256
1599.6,90168,1589,98312,1589,98312
1601.8,90273,1588.5,98276,1588.5,98276
1598.9,90172,1588.5,98280,1588.5,98280
1599.2,90134,1588.4,98256,1588.4,98256
1607.2,90517,1587.8,98264,1587.8,98264
1602,90282,1586.8,98210,1586.8,98210
1560.6,1.0862e+05,1570.8,1.1332e+05,1570.8,1.1332e+05
1555.7,1.085e+05,1564.7,1.1474e+05,1564.7,1.1474e+05
1551,1.0959e+05,1550.1,1.1594e+05,1550.1,1.1594e+05
1507.1,1.1488e+05,1462.1,1.283e+05,1462.1,1.283e+05
1417.2,1.3352e+05,1449,1.3993e+05,1449,1.3993e+05
1418,1.3542e+05,1439.9,1.4378e+05,1439.9,1.4378e+05
1416.9,1.3683e+05,1434.7,1.462e+05,1434.7,1.462e+05
1418,1.3718e+05,1426.5,1.4699e+05,1426.5,1.4699e+05
1399.8,1.3598e+05,1415.2,1.471e+05,1415.2,1.471e+05
1398.6,1.3593e+05,1416,1.4734e+05,1416,1.4734e+05
1397,1.3579e+05,1409.2,1.4731e+05,1409.2,1.4731e+05
1396.5,1.3577e+05,1410.8,1.4757e+05,1410.8,1.4757e+05
1393.5,1.3562e+05,1406,1.4747e+05,1406,1.4747e+05
1396.6,1.3577e+05,1405,1.4749e+05,1405,1.4749e+05
