0,1567.2,39180,35.65,14260
1.5807e-07,1558.7,38968,39.7,15880
3.1615e-07,1563.9,39098,39.85,15940
6.323e-07,1564.5,39111,39.7,15880
1.2646e-06,1564,39099,39.8,15920
1.5807e-06,1558.5,38963,39.8,15920
3.1615e-06,1563.3,39081,39.95,15980
6.323e-06,1555.8,38894,39.75,15900
1.2646e-05,1463,36574,97.8,39120
1.5807e-05,1460.8,36521,97.45,38980
3.1615e-05,1464.3,36608,97.9,39160
6.323e-05,1334.8,33371,140.45,56180
0.00012646,1224,30600,193.8,77520
0.00015807,1222.5,30564,196.5,78600
0.00031615,1220.4,30510,197.3,78920
0.0006323,1203.5,30086,197.15,78860
0.0012646,1188.8,29721,196.1,78440
0.0015807,1198.5,29963,196.1,78440
0.0031615,1190,29751,196.1,78440
0.006323,1190.5,29761,196.1,78440
0.015807,1186.3,29658,195.85,78340
0.15807,1185.8,29646,195.85,78340
