0,4090.8,2.0448e+05,87.35,34655
1.1477e-07,4092.4,2.0506e+05,87.1,34603
2.2953e-07,4095.2,2.0522e+05,87.55,34788
4.5907e-07,4088.7,2.0488e+05,87.6,34782
9.1813e-07,4086.6,2.0477e+05,87.25,34658
1.1477e-06,4090.8,2.0499e+05,86.65,34415
2.2953e-06,4089.7,2.0493e+05,87.2,34648
4.5907e-06,4086.2,2.0476e+05,87.05,34573
9.1813e-06,4080,2.0446e+05,88.25,35069
1.1477e-05,4085.6,2.0476e+05,88.25,35076
2.2953e-05,4082.6,2.0459e+05,87.9,34914
4.5907e-05,3991.9,1.9995e+05,126.95,50323
9.1813e-05,3810.4,1.9041e+05,195.9,78632
0.00011477,3805.5,1.9016e+05,197.45,79209
0.00022953,3293.7,1.6361e+05,324.15,1.3037e+05
0.00045907,2630.7,1.3253e+05,466.95,1.8683e+05
0.00091813,2586.5,1.3131e+05,474.85,1.8998e+05
0.0011477,2585.4,1.313e+05,474.35,1.8972e+05
0.0022953,2576.8,1.3096e+05,475.5,1.9021e+05
0.0045907,2547.2,1.3115e+05,477.35,1.9091e+05
0.011477,2530.6,1.3032e+05,480.8,1.9234e+05
0.11477,2547,1.3107e+05,476.7,1.9069e+05
