,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1720.0,coreopt_IS_da,1720.0,1756,144731.0,146608.0,1756.0,0.979498861048
1e-05,1712.49652,coreopt_IS_aa,1711.0,1757,149652.0,162794.0,1758.62794,0.973768516381
2e-05,1721.00062,coreopt_IS_aa,1718.0,1757,150031.0,162810.0,1760.2562,0.977698939507
4e-05,1719.98216,coreopt_IS_aa,1714.0,1757,149554.0,162810.0,1763.5124,0.975316170161
8e-05,1722.79944,coreopt_IS_aa,1711.0,1758,147493.0,162854.0,1771.02832,0.972767866298
0.0001,1730.9825,coreopt_IS_aa,1716.0,1757,149825.0,162810.0,1773.281,0.976146758466
0.0002,1742.8176,coreopt_IS_aa,1713.0,1758,149088.0,162854.0,1790.5708,0.973330739002
0.0004,1775.5772,coreopt_IS_aa,1716.0,1757,148943.0,162810.0,1822.124,0.974454647433
0.0008,1840.404,coreopt_IS_aa,1721.0,1757,149255.0,162810.0,1887.248,0.975178672861
0.001,1866.963,coreopt_IS_da,1708.0,1757,158963.0,162810.0,1919.81,0.972472796787
0.002,2018.834,coreopt_IS_da,1702.0,1757,158417.0,162794.0,2082.588,0.969387127939
0.004,2298.22,coreopt_IS_da,1623.0,1631,168805.0,169334.0,2308.336,0.995617622391
0.008,3066.088,coreopt_IS_da,1604.0,1652,182761.0,186374.0,3142.992,0.975531595372
0.01,3417.78,coreopt_IS_da,1596.0,1651,182178.0,186498.0,3515.98,0.972070375827
0.02,5252.0,coreopt_IS_da,1601.0,1651,182550.0,186498.0,5380.96,0.976034016235
0.04,8895.48,coreopt_IS_da,1598.0,1651,182437.0,186498.0,9110.92,0.976353650345
0.08,16236.72,coreopt_IS_da,1606.0,1651,182884.0,186498.0,16570.84,0.979836870068
0.1,19939.1,coreopt_IS_da,1609.0,1651,183301.0,186498.0,20300.8,0.982182968159
0.2,38025.6,coreopt_IS_da,1595.0,1651,182153.0,186498.0,38950.6,0.976251970445
0.4,74602.4,coreopt_IS_da,1600.0,1651,182506.0,186498.0,76250.2,0.97838956488
1.0,184215.0,coreopt_IS_da,1602.0,1651,182613.0,186498.0,188149.0,0.979091039548
10.0,1827732.0,coreopt_IS_da,1602.0,1651,182613.0,186498.0,1866631.0,0.979160851823
