,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4376.0,FF_d_coreAsc,4376.0,4565,253948.0,261130.0,4565.0,0.958598028478
1e-05,4352.544,FF_d_coreAsc,4350.0,4568,254400.0,262684.0,4570.62684,0.95228601073
2e-05,4359.10352,FF_d_coreAsc,4354.0,4565,255176.0,263194.0,4570.26388,0.953796899797
4e-05,4344.14944,FF_d_coreAsc,4334.0,4569,253736.0,262666.0,4579.50664,0.948606428923
8e-05,4348.34096,FF_d_coreAsc,4328.0,4571,254262.0,263496.0,4592.07968,0.946921931459
0.0001,4351.4492,FF_d_coreAsc,4326.0,4567,254492.0,263650.0,4593.365,0.947333643201
0.0002,4385.7564,FF_d_coreAsc,4335.0,4569,253782.0,262674.0,4621.5348,0.948982662643
0.0004,4468.2376,FF_d_coreAsc,4366.0,4572,255594.0,263422.0,4677.3688,0.955288708472
0.0008,4553.6768,FF_d_coreAsc,4349.0,4571,255846.0,264282.0,4782.4256,0.952168874305
0.001,4592.884,FF_d_coreAsc,4339.0,4564,253884.0,262434.0,4826.434,0.95161023646
0.002,4864.02,FF_d_coreAsc,4353.0,4571,255510.0,263794.0,5098.588,0.953993537034
0.004,5287.752,FF_d_coreAsc,4220.0,4511,266938.0,277996.0,5622.984,0.940381832849
0.008,6352.664,FF_d_coreAsc,4051.0,4402,287708.0,301046.0,6810.368,0.932793059054
0.01,6927.14,FF_d_coreAsc,4048.0,4398,287914.0,301214.0,7410.14,0.934819045254
0.02,9882.16,FF_d_coreAsc,3684.0,4032,309908.0,323132.0,10494.64,0.941638779415
0.04,16583.04,FF_d_coreAsc,3178.0,3481,335126.0,346668.0,17347.72,0.955920432195
0.08,30072.96,FF_d_coreAsc,3152.0,3426,336512.0,346938.0,31181.04,0.964463019835
0.1,36806.4,FF_d_coreAsc,3140.0,3421,336664.0,347398.0,38160.8,0.964508081592
0.2,70425.0,FF_d_coreAsc,3141.0,3424,336420.0,347244.0,72872.8,0.966409963663
0.4,137965.4,FF_d_coreAsc,3107.0,3374,337146.0,347558.0,142397.2,0.968877197024
1.0,339916.0,FF_d_coreAsc,3106.0,3377,336810.0,347500.0,350877.0,0.968761132819
10.0,3370747.0,FF_d_coreAsc,3107.0,3367,336764.0,346980.0,3473167.0,0.970511063822
