,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1522.0,FF_a,1522.0,1615,113570.0,138483.0,1615.0,0.942414860681
1e-05,1516.13522,FF_a,1515.0,1614,113522.0,142727.0,1615.42727,0.938535115852
2e-05,1517.27044,FF_a,1515.0,1614,113522.0,142727.0,1616.85454,0.938408745168
4e-05,1519.54088,FF_a,1515.0,1614,113522.0,142727.0,1619.70908,0.938156671938
8e-05,1524.08176,FF_a,1515.0,1614,113522.0,142727.0,1625.41816,0.937655181606
0.0001,1526.3522,FF_a,1515.0,1614,113522.0,142727.0,1628.2727,0.937405755191
0.0002,1540.9882,FF_a,1518.0,1616,114941.0,143824.0,1644.7648,0.936904899716
0.0004,1563.9764,FF_a,1518.0,1616,114941.0,143824.0,1673.5296,0.934537638295
0.0008,1608.2544,FF_a,1514.0,1612,117818.0,149182.0,1731.3456,0.928904315811
0.001,1631.022,FF_a,1513.0,1613,118022.0,150807.0,1763.807,0.924716819924
0.002,1755.526,FF_bm2,1463.0,1605,146263.0,155391.0,1915.782,0.916349563781
0.004,2061.7,FF_bm2,1442.0,1579,154925.0,163570.0,2233.28,0.923171299613
0.008,2690.92,FF_bm2,1372.0,1526,164865.0,174973.0,2925.784,0.919726131526
0.01,3033.34,coreopt_IS_da,1363.0,1509,167034.0,177070.0,3279.7,0.924883373479
0.02,4773.14,coreopt_IS_da,1327.0,1455,172307.0,181467.0,5084.34,0.938792448971
0.04,8304.84,FF_bm2,1325.0,1434,174496.0,182415.0,8730.6,0.951233592193
0.08,15244.68,coreopt_IS_da,1301.0,1412,174296.0,182843.0,16039.44,0.950449641633
0.1,18827.7,FF_bm2,1306.0,1406,175217.0,182827.0,19688.7,0.956269332155
0.2,36241.0,FF_bm2,1287.0,1395,174770.0,182916.0,37978.2,0.954257969045
0.4,71459.2,FF_bm2,1290.0,1391,175423.0,182910.0,74555.0,0.95847629267
1.0,176829.0,FF_bm2,1292.0,1392,175537.0,182903.0,184295.0,0.959488862964
10.0,1756700.0,FF_bm2,1290.0,1390,175541.0,182905.0,1830440.0,0.959714604139
