,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1691.0,FF_mix,1691.0,1750,96340.0,99880.0,1750.0,0.966285714286
1e-05,1687.9292,FF_a,1687.0,1749,92920.0,105020.0,1750.0502,0.964503303962
2e-05,1683.8668,FF_a,1682.0,1749,93340.0,105020.0,1751.1004,0.961604942812
4e-05,1691.752,FF_a,1688.0,1750,93800.0,104980.0,1754.1992,0.964401306305
8e-05,1692.488,FF_a,1685.0,1748,93600.0,105340.0,1756.4272,0.963597011023
0.0001,1694.31,FF_a,1685.0,1749,93100.0,105000.0,1759.5,0.96294970162
0.0002,1704.648,FF_a,1686.0,1749,93240.0,105300.0,1770.06,0.963045320498
0.0004,1722.4,FF_a,1685.0,1750,93500.0,105320.0,1792.128,0.961092064853
0.0008,1746.68,FF_mix,1657.0,1738,112100.0,117100.0,1831.68,0.953594514326
0.001,1769.04,FF_a,1670.0,1736,99040.0,118540.0,1854.54,0.953896923226
0.002,1862.24,FF_mix,1637.0,1736,112620.0,118580.0,1973.16,0.943785602789
0.004,2105.92,FF_mix,1606.0,1701,124980.0,130680.0,2223.72,0.947025704675
0.008,2660.6,FF_mix,1503.0,1600,144700.0,150560.0,2804.48,0.94869637152
0.01,2943.0,FF_mix,1490.0,1594,145300.0,151560.0,3109.6,0.94642397736
0.02,4408.8,FF_mix,1490.0,1590,145940.0,151940.0,4628.8,0.95247148289
0.04,7296.2,FF_mix,1473.0,1583,145580.0,152180.0,7670.2,0.951239863367
0.08,13151.6,FF_mix,1454.0,1561,146220.0,152640.0,13772.2,0.954938208855
0.1,16021.0,FF_mix,1447.0,1561,145740.0,152640.0,16825.0,0.952213967311
0.2,30765.0,FF_mix,1461.0,1563,146520.0,152640.0,32091.0,0.958680003739
0.4,59935.0,FF_mix,1455.0,1562,146200.0,152640.0,62618.0,0.957152895334
1.0,146942.0,FF_mix,1442.0,1561,145500.0,152640.0,154201.0,0.952925078307
10.0,1470667.0,FF_mix,1467.0,1562,146920.0,152640.0,1527962.0,0.962502339718
