,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4301.0,FF_a_coreAsc,4301.0,4531,228158.0,257692.0,4531.0,0.94923857868
1e-05,4288.49608,FF_d_coreAsc,4286.0,4539,249608.0,259222.0,4541.59222,0.944271496044
2e-05,4313.6082,FF_a_coreAsc,4309.0,4537,230410.0,259192.0,4542.18384,0.949677149131
4e-05,4304.95784,FF_d_coreAsc,4295.0,4533,248946.0,257990.0,4543.3196,0.947535770981
8e-05,4311.0176,FF_d_coreAsc,4291.0,4539,250220.0,259644.0,4559.77152,0.94544596831
0.0001,4338.9284,FF_d_coreAsc,4314.0,4536,249284.0,257720.0,4561.772,0.951149772501
0.0002,4360.68,FF_a_coreAsc,4315.0,4534,228400.0,257710.0,4585.542,0.950962830566
0.0004,4419.0672,FF_d_coreAsc,4319.0,4532,250168.0,258262.0,4635.3048,0.953349863854
0.0008,4509.136,FF_d_coreAsc,4309.0,4538,250170.0,258872.0,4745.0976,0.950272550769
0.001,4567.174,FF_d_coreAsc,4316.0,4542,251174.0,259762.0,4801.762,0.951145433697
0.002,4813.288,FF_d_coreAsc,4310.0,4540,251644.0,260384.0,5060.768,0.95109833132
0.004,5280.176,FF_d_coreAsc,4233.0,4491,261794.0,271598.0,5577.392,0.946710577273
0.008,6334.488,FF_d_coreAsc,4077.0,4384,282186.0,293852.0,6734.816,0.94055843545
0.01,6917.38,FF_d_coreAsc,4082.0,4379,283538.0,294824.0,7327.24,0.944063521872
0.02,9767.68,FF_d_coreAsc,3662.0,3994,305284.0,317900.0,10352.0,0.943554868624
0.04,16334.0,FF_d_coreAsc,3196.0,3460,328450.0,338482.0,16999.28,0.960864224838
0.08,29529.48,FF_d_coreAsc,3153.0,3423,329706.0,340022.0,30624.76,0.964235474825
0.1,36123.8,FF_d_coreAsc,3161.0,3419,329628.0,339474.0,37366.4,0.966745525392
0.2,69001.4,FF_d_coreAsc,3151.0,3414,329252.0,339302.0,71274.4,0.968109166826
0.4,135112.8,FF_d_coreAsc,3140.0,3385,329932.0,339396.0,139143.4,0.971032761885
1.0,332434.0,FF_d_coreAsc,3108.0,3386,329326.0,340142.0,343528.0,0.967705689201
10.0,3298666.0,FF_d_coreAsc,3126.0,3375,329554.0,339184.0,3395215.0,0.971563214701
