,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1822.0,coreopt_IS_da,1822.0,1872,92150.0,93600.0,1872.0,0.973290598291
1e-05,1805.906,coreopt_IS_aa,1805.0,1872,90600.0,94650.0,1872.9465,0.96420586493
2e-05,1807.834,coreopt_IS_aa,1806.0,1872,91700.0,94650.0,1873.893,0.964747720387
4e-05,1813.648,coreopt_IS_aa,1810.0,1872,91200.0,94650.0,1875.786,0.966873619912
8e-05,1796.24,FF_mix,1789.0,1872,90500.0,94650.0,1879.572,0.955664374655
0.0001,1812.085,coreopt_IS_aa,1803.0,1872,90850.0,94650.0,1881.465,0.963124480126
0.0002,1817.2,coreopt_IS_da,1799.0,1872,91000.0,94650.0,1890.93,0.961008604232
0.0004,1836.28,coreopt_IS_aa,1800.0,1872,90700.0,94650.0,1909.86,0.961473615867
0.0008,1826.56,FF_a,1752.0,1851,93200.0,113550.0,1941.84,0.940633625839
0.001,1836.45,FF_a,1744.0,1851,92450.0,113200.0,1964.2,0.934960798289
0.002,1946.4,coreopt_IS_aa,1751.0,1850,97700.0,113150.0,2076.3,0.937436786592
0.004,2156.6,coreopt_IS_da,1726.0,1851,107650.0,113900.0,2306.6,0.934969218764
0.008,2702.0,coreopt_IS_da,1412.0,1556,161250.0,168450.0,2903.6,0.930568948891
0.01,3003.5,FF_mix,1398.0,1555,160550.0,168400.0,3239.0,0.92729237419
0.02,4615.0,FF_mix,1401.0,1555,160700.0,168400.0,4923.0,0.937436522446
0.04,7814.0,FF_mix,1396.0,1556,160450.0,168450.0,8294.0,0.942126838679
0.08,14272.0,coreopt_IS_da,1404.0,1555,160850.0,168400.0,15027.0,0.94975710388
0.1,17585.0,coreopt_IS_da,1420.0,1556,161650.0,168450.0,18401.0,0.95565458399
0.2,33662.0,coreopt_IS_da,1412.0,1555,161250.0,168400.0,35235.0,0.955356889457
0.4,65681.0,coreopt_IS_da,1401.0,1556,160700.0,168450.0,68936.0,0.95278229082
1.0,162611.0,coreopt_IS_da,1411.0,1555,161200.0,168400.0,169955.0,0.956788561678
10.0,1613411.0,coreopt_IS_da,1411.0,1555,161200.0,168400.0,1685555.0,0.957198667501
