0,0.99509,0.98902,0.98644
1.2289e-07,0.99432,0.9886,0.98445
2.4577e-07,0.99439,0.98856,0.98445
4.9154e-07,0.99448,0.98849,0.98446
9.8309e-07,0.99486,0.98835,0.98448
1.2289e-06,0.99457,0.98828,0.98449
2.4577e-06,0.99482,0.98793,0.98455
4.9154e-06,0.99449,0.98724,0.98465
9.8309e-06,0.99537,0.98594,0.98484
1.2289e-05,0.99492,0.98532,0.98493
2.4577e-05,0.99506,0.9825,0.98535
4.9154e-05,0.9949,0.97771,0.98625
9.8309e-05,0.99595,0.97173,0.98813
0.00012289,0.99609,0.97035,0.98838
0.00024577,0.99656,0.96381,0.98953
0.00049154,0.99665,0.95759,0.98986
0.00098309,0.99687,0.95411,0.9904
0.0012289,0.9967,0.95339,0.99046
0.0024577,0.99697,0.95056,0.99068
0.0049154,0.99734,0.94949,0.99086
0.012289,0.99713,0.94882,0.99096
0.12289,0.99716,0.9484,0.99102
