,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1654.0,FF_a,1654.0,1711,52338.0,59638.0,1711.0,0.966686148451
1e-05,1652.52766,FF_a,1652.0,1711,52766.0,62860.0,1711.6286,0.965470932187
2e-05,1657.0666,FF_a,1656.0,1711,53330.0,62860.0,1712.2572,0.96776734243
4e-05,1659.11884,FF_a,1657.0,1711,52971.0,62860.0,1713.5144,0.968254973521
8e-05,1661.23768,FF_a,1657.0,1711,52971.0,62860.0,1716.0288,0.968070978762
0.0001,1660.4198,FF_a,1655.0,1711,54198.0,62860.0,1717.286,0.96688600501
0.0002,1668.6734,FF_a,1658.0,1711,53367.0,62860.0,1723.572,0.968148357017
0.0004,1675.6624,FF_a,1654.0,1711,54156.0,62860.0,1736.144,0.965163258347
0.0008,1662.7352,FF_a,1615.0,1692,59669.0,88815.0,1763.052,0.94310048711
0.001,1685.46,FF_a,1623.0,1692,62460.0,88824.0,1780.824,0.946449508767
0.002,1758.624,FF_mix,1586.0,1692,86312.0,88779.0,1869.558,0.940662980234
0.004,1876.472,FF_mix,1441.0,1539,108868.0,111096.0,1983.384,0.946096166955
0.008,2430.512,FF_mix,1419.0,1546,126439.0,129233.0,2579.864,0.942108576266
0.01,2697.13,FF_mix,1431.0,1548,126613.0,129187.0,2839.87,0.949737135855
0.02,3940.58,FF_mix,1413.0,1546,126379.0,129269.0,4131.38,0.953816884431
0.04,6475.32,FF_mix,1408.0,1545,126683.0,129292.0,6716.68,0.964065580019
0.08,11532.8,FF_mix,1388.0,1529,126810.0,129588.0,11896.04,0.969465469181
0.1,14084.1,FF_mix,1393.0,1531,126911.0,129596.0,14490.6,0.971947331373
0.2,26733.8,FF_mix,1381.0,1524,126764.0,129622.0,27448.4,0.973965695633
0.4,52193.8,FF_mix,1389.0,1521,127012.0,129637.0,53375.8,0.97785513285
1.0,128467.0,FF_mix,1386.0,1521,127081.0,129646.0,131167.0,0.979415554217
10.0,1272278.0,FF_mix,1388.0,1521,127089.0,129637.0,1297891.0,0.980265677164
