,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4907.0,FF_bm1,4907.0,5006,209694.0,262298.0,5006.0,0.980223731522
1e-05,4909.09694,FF_bm1,4907.0,5014,209694.0,262598.0,5016.62598,0.978565466027
2e-05,4911.19388,FF_bm1,4907.0,5004,209694.0,259238.0,5009.18476,0.980437758898
4e-05,4915.38776,FF_bm1,4907.0,5012,209694.0,260981.0,5022.43924,0.978685360861
8e-05,4923.77552,FF_bm1,4907.0,5007,209694.0,261208.0,5027.89664,0.979291316538
0.0001,4928.2332,FF_a,4907.0,5008,212332.0,258718.0,5033.8718,0.979014443713
0.0002,4948.9388,FF_bm1,4907.0,5010,209694.0,260563.0,5062.1126,0.977642970644
0.0004,4990.8776,FF_bm1,4907.0,5013,209694.0,262807.0,5118.1228,0.975138306568
0.0008,5074.9168,FF_d,4870.0,5000,256146.0,258565.0,5206.852,0.97466123485
0.001,5133.196,FF_mix,4876.0,5012,257196.0,260269.0,5272.269,0.973621793577
0.002,5382.45,FF_mix,4866.0,5003,258225.0,261248.0,5525.496,0.974111645362
0.004,5892.74,FF_mix,4860.0,5013,258185.0,261551.0,6059.204,0.972527084416
0.008,6931.536,FF_mix,4823.0,4966,263567.0,266677.0,7099.416,0.976352984527
0.01,7440.79,FF_mix,4800.0,4961,264079.0,267441.0,7635.41,0.974510864512
0.02,10161.1,FF_mix,4673.0,4883,274405.0,278089.0,10444.78,0.972840021523
0.04,15976.96,FF_mix,4238.0,4458,293474.0,296928.0,16335.12,0.978074235145
0.08,27791.32,FF_mix2,4065.0,4285,296579.0,299961.0,28281.88,0.982654618434
0.1,33979.0,FF_bm3,4035.0,4254,299440.0,302845.0,34538.5,0.983800686191
0.2,64352.0,FF_bm2,3359.0,4065,304965.0,304154.0,64895.8,0.991620413031
0.4,125345.0,FF_bm2,3359.0,4074,304965.0,301583.0,124707.2,1.00511437992
1.0,308324.0,FF_bm2,3359.0,4000,304965.0,305420.0,309420.0,0.996457888954
10.0,3053009.0,FF_bm2,3359.0,4030,304965.0,302094.0,3024970.0,1.00926918283
