0,1567.2,1.1765e+05,35.65,15122
8.9727e-08,1560.2,1.1873e+05,39.6,16913
1.7945e-07,1560.7,1.1876e+05,39.6,16913
3.5891e-07,1560.3,1.1874e+05,39.6,16913
7.1781e-07,1560.5,1.1874e+05,39.6,16913
8.9727e-07,1561,1.1879e+05,39.6,16913
1.7945e-06,1560.5,1.1876e+05,39.6,16913
3.5891e-06,1560.3,1.1876e+05,39.6,16913
7.1781e-06,1486.8,1.1449e+05,83.1,35633
8.9727e-06,1468,1.1304e+05,95.2,40580
1.7945e-05,1466,1.128e+05,97.4,41490
3.5891e-05,1354,1.045e+05,136.2,58122
7.1781e-05,1296.2,1.0021e+05,156.3,66662
8.9727e-05,1256.2,98679,181.55,77335
0.00017945,1222.9,96507,196.55,83577
0.00035891,1213,96358,197.7,84049
0.00071781,1205.6,96266,197.75,84068
0.00089727,1205.8,96393,197.75,84068
0.0017945,1204.2,96602,197.75,84068
0.0035891,1200.5,96374,197.75,84068
0.0089727,1201.8,96560,197.75,84068
0.089727,1201.1,96575,197.75,84068
