,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4144.0,FF_a,4144.0,4357,231038.0,261190.0,4357.0,0.951113151251
1e-05,4137.29352,FF_a,4135.0,4339,229352.0,257918.0,4341.57918,0.952946692544
2e-05,4149.01436,FF_d,4144.0,4350,250718.0,258546.0,4355.17092,0.952663956527
4e-05,4148.0108,FF_d,4138.0,4338,250270.0,257870.0,4348.3148,0.953935257861
8e-05,4146.344,FF_a,4128.0,4353,229300.0,260592.0,4373.84736,0.947985528238
0.0001,4173.0134,FF_a,4150.0,4353,230134.0,260516.0,4379.0516,0.952949127158
0.0002,4180.0536,FF_a,4134.0,4354,230268.0,261470.0,4406.294,0.948655173713
0.0004,4234.7936,FF_a,4143.0,4354,229484.0,260922.0,4458.3688,0.949852690518
0.0008,4296.504,FF_d,4096.0,4346,250630.0,260130.0,4554.104,0.943435635198
0.001,4375.532,FF_a,4146.0,4351,229532.0,258956.0,4609.956,0.949148321589
0.002,4626.588,FF_d,4123.0,4360,251794.0,260800.0,4881.6,0.947760570305
0.004,5092.072,FF_d,4045.0,4307,261768.0,271724.0,5393.896,0.944043415001
0.008,6203.24,FF_d,3897.0,4184,288280.0,299186.0,6577.488,0.943101682588
0.01,6809.02,FF_d,3939.0,4190,287002.0,296540.0,7155.4,0.951591804791
0.02,9681.28,FF_d,3619.0,3922,303114.0,314628.0,10214.56,0.947792171175
0.04,16283.24,FF_d,3211.0,3465,326806.0,336458.0,16923.32,0.962177634176
0.08,29251.68,FF_d,3192.0,3441,325746.0,335208.0,30257.64,0.966753520764
0.1,35774.8,FF_d,3168.0,3428,326068.0,335962.0,37024.2,0.966254503811
0.2,68338.6,FF_d,3197.0,3436,325708.0,334790.0,70394.0,0.970801488763
0.4,132568.0,FF_d,3164.0,3412,323510.0,332948.0,136591.2,0.970545686691
1.0,329946.0,FF_d,3128.0,3389,326818.0,336792.0,340181.0,0.969913075686
10.0,3269186.0,FF_d,3146.0,3382,326604.0,335572.0,3359102.0,0.973232131683
