,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,3317.0,FF_d,3317.0,3669,324769.5,348180.0,3669.0,0.904061052058
1e-05,3317.262715,FF_d,3314.0,3678,326271.5,350612.0,3681.50612,0.90106130667
2e-05,3328.52873,FF_d,3322.0,3676,326436.5,350388.5,3683.00777,0.90375283949
4e-05,3330.04904,FF_d,3317.0,3671,326226.0,350055.0,3685.0022,0.903676269176
8e-05,3329.04148,FF_d,3303.0,3671,325518.5,350223.5,3699.01788,0.899979829241
0.0001,3357.6558,FF_d,3325.0,3670,326558.0,349799.0,3704.9799,0.906254795067
0.0002,3366.1795,FF_d,3301.0,3671,325897.5,350721.0,3741.1442,0.899772721939
0.0004,3432.2074,FF_d,3302.0,3678,325518.5,350600.0,3818.24,0.898897764415
0.0008,3593.2664,FF_d,3331.0,3674,327833.0,350750.0,3954.6,0.90862954534
0.001,3631.168,FF_d,3305.0,3669,326168.0,350687.0,4019.687,0.903345957036
0.002,3941.88,FF_d,3283.0,3667,329440.0,355162.0,4377.324,0.900522785154
0.004,4635.444,FF_d,3305.0,3640,332611.0,355025.5,5060.102,0.916077185796
0.008,5908.884,FF_d,3245.0,3650,332985.5,360165.5,6531.324,0.904699261589
0.01,6595.665,FF_d,3257.0,3619,333866.5,358058.5,7199.585,0.916117387322
0.02,10022.97,FF_d,3088.0,3424,346748.5,369692.5,10817.85,0.926521443725
0.04,17576.82,FF_d,2321.0,2611,381395.5,402805.0,18723.2,0.938772218424
0.08,33000.48,FF_bm2,1872.0,2451,389106.0,407905.0,35083.4,0.940629471488
0.1,40927.6,FF_d,2109.0,2381,388186.0,410152.0,43396.2,0.943114834939
0.2,79693.4,FF_d,2120.0,2389,387867.0,409642.5,84317.5,0.94515847837
0.4,157514.4,FF_bm2,1872.0,2411,389106.0,408772.5,165920.0,0.949339440694
1.0,390978.0,FF_bm2,1872.0,2387,389106.0,409211.0,411598.0,0.949902574842
10.0,3892932.0,FF_bm2,1872.0,2370,389106.0,410664.0,4109010.0,0.947413610578
